parent_channel,week_start,avg_gap_hours,gap_count
seasonal-modes,2021-01-04,2.53,44
seasonal-modes,2021-03-22,3824.73,1
seasonal-modes,2021-06-14,0.06,1
seasonal-modes,2021-07-12,1283.51,1
seasonal-modes,2021-08-02,0.22,40
seasonal-modes,2021-08-09,9.72,18
seasonal-modes,2021-08-16,11.68,16
seasonal-modes,2021-08-23,0.86,137
seasonal-modes,2021-08-30,16.6,12
seasonal-modes,2021-09-06,46.97,6
seasonal-modes,2021-09-13,0.92,6
seasonal-modes,2021-09-20,27.37,7
seasonal-modes,2021-09-27,27.55,6
seasonal-modes,2021-10-04,2.26,36
seasonal-modes,2021-10-11,338.3,1
seasonal-modes,2021-10-18,1.21,24
seasonal-modes,2021-11-22,1564.8,1
seasonal-modes,2021-12-20,7.38,3
seasonal-modes,2021-12-27,307.28,1
seasonal-modes,2022-01-03,1.1,12
seasonal-modes,2022-01-10,239.75,1
seasonal-modes,2022-01-17,3.42,33
seasonal-modes,2022-01-24,2.14,79
seasonal-modes,2022-01-31,1.2,139
seasonal-modes,2022-02-07,3.03,55
seasonal-modes,2022-02-14,1.2,142
seasonal-modes,2022-02-21,7.3,23
seasonal-modes,2022-02-28,24.09,10
seasonal-modes,2022-03-07,1.79,37
seasonal-modes,2022-03-14,1.53,65
seasonal-modes,2022-04-04,914.47,1
seasonal-modes,2022-04-18,0.39,2
seasonal-modes,2022-12-19,11682.78,1
seasonal-modes,2023-08-21,0.69,143
seasonal-modes,2023-08-28,130.43,2
seasonal-modes,2023-09-04,0.73,8
seasonal-modes,2023-09-25,947.65,1
seasonal-modes,2023-10-16,0.94,105
seasonal-modes,2023-10-23,249.41,1
seasonal-modes,2023-10-30,0.97,118
seasonal-modes,2023-11-06,0.49,345
seasonal-modes,2023-11-13,0.19,900
seasonal-modes,2023-11-20,0.72,234
seasonal-modes,2023-11-27,0.82,213
seasonal-modes,2023-12-04,1.13,144
seasonal-modes,2023-12-11,1.76,101
seasonal-modes,2023-12-18,5.03,31
seasonal-modes,2023-12-25,16.91,10
seasonal-modes,2024-01-01,14.14,12
seasonal-modes,2024-01-08,2.74,51
seasonal-modes,2024-03-25,3663.16,1
seasonal-modes,2024-06-10,4.18,19
seasonal-modes,2024-06-17,2.06,59
seasonal-modes,2024-06-24,4.89,23
seasonal-modes,2024-07-01,490.66,1
seasonal-modes,2024-07-15,4.07,27
seasonal-modes,2024-07-22,7.49,18
seasonal-modes,2024-07-29,210.35,1
seasonal-modes,2024-08-05,0.21,4
seasonal-modes,2024-09-02,1564.2,1
seasonal-modes,2024-10-07,38.26,4
seasonal-modes,2024-10-14,2.13,14
seasonal-modes,2024-10-21,263.03,1
seasonal-modes,2024-10-28,0.43,24
seasonal-modes,2024-11-04,306.26,1
seasonal-modes,2024-11-11,0.48,349
seasonal-modes,2024-11-18,0.42,398
seasonal-modes,2024-11-25,0.28,601
seasonal-modes,2024-12-02,2.17,77
seasonal-modes,2024-12-09,6.44,27
seasonal-modes,2024-12-16,5.1,32
seasonal-modes,2024-12-23,15.35,11
seasonal-modes,2024-12-30,6.66,24
seasonal-modes,2025-01-06,17.24,11
seasonal-modes,2025-01-13,33.42,5
seasonal-modes,2025-01-20,21.85,2
seasonal-modes,2025-05-26,6066.49,1
seasonal-modes,2025-09-29,18.99,2
seasonal-modes,2025-10-06,6.11,36
seasonal-modes,2025-10-13,0.71,239
seasonal-modes,2025-10-20,1.37,133
seasonal-modes,2025-10-27,1.76,55
seasonal-modes,2025-11-03,33.29,8
seasonal-modes,2025-12-15,1913.45,1
seasonal-modes,2026-01-26,2.81,20
seasonal-modes,2026-02-02,0.88,198
seasonal-modes,2026-02-09,3.2,39
seasonal-modes,2026-02-16,25.76,7
seasonal-modes,2026-02-23,9.66,15
seasonal-modes,2026-03-02,120.41,1
seasonal-modes,2026-03-09,450.03,1
seasonal-modes,2026-03-23,0.9,166
seasonal-modes,2026-03-30,1.51,112
seasonal-modes,2026-04-06,0.15,1136
seasonal-modes,2026-04-13,0.46,371
seasonal-modes,2026-04-20,0.81,207
seasonal-modes,2026-04-27,0.99,173
seasonal-modes,2026-05-04,3.93,43
seasonal-modes,2026-05-11,3.27,38
seasonal-modes,2026-05-18,51.16,4
seasonal-modes,2026-05-25,91.81,3
seasonal-modes,2026-06-01,89.97,1
seasonal-modes,2026-06-08,10.6,6
skill-of-the-week,2022-06-06,2.43,3
skill-of-the-week,2022-10-17,6359.11,1
skill-of-the-week,2023-02-27,0.0,3
skill-of-the-week,2023-03-06,410.38,1
skill-of-the-week,2023-03-13,0.01,2
skill-of-the-week,2024-02-19,16386.91,1
skill-of-the-week,2025-01-27,1.17,1
spec-comparisons,2021-09-13,0.98,58
spec-comparisons,2021-09-20,0.23,101
sports-isolation-zone,2022-02-07,2.17,66
sports-isolation-zone,2022-02-14,8.73,21
sports-isolation-zone,2022-02-21,39.13,4
sports-isolation-zone,2022-02-28,193.91,1
sports-isolation-zone,2022-03-07,18.34,10
sports-isolation-zone,2022-03-14,5.12,25
sports-isolation-zone,2022-03-21,289.31,1
sports-isolation-zone,2022-03-28,2.3,16
sports-isolation-zone,2022-04-04,172.13,1
sports-isolation-zone,2022-04-11,21.21,8
sports-isolation-zone,2022-04-18,21.27,8
sports-isolation-zone,2022-04-25,62.81,3
sports-isolation-zone,2022-05-02,1.02,85
sports-isolation-zone,2022-05-09,19.2,13
sports-isolation-zone,2022-05-16,0.99,148
sports-isolation-zone,2022-05-23,5.44,31
sports-isolation-zone,2022-05-30,3.26,24
sports-isolation-zone,2022-06-06,326.22,1
sports-isolation-zone,2022-06-13,48.42,4
sports-isolation-zone,2022-06-20,4.08,6
sports-isolation-zone,2022-06-27,68.04,3
sports-isolation-zone,2022-07-11,395.81,1
sports-isolation-zone,2022-07-18,33.29,5
sports-isolation-zone,2022-07-25,1.56,27
sports-isolation-zone,2022-08-01,12.63,20
sports-isolation-zone,2022-08-08,37.47,5
sports-isolation-zone,2022-08-15,19.92,9
sports-isolation-zone,2022-08-22,2.42,53
sports-isolation-zone,2022-08-29,35.62,5
sports-isolation-zone,2022-09-05,2.82,55
sports-isolation-zone,2022-09-12,19.82,11
sports-isolation-zone,2022-09-19,0.28,10
sports-isolation-zone,2022-09-26,89.79,3
sports-isolation-zone,2022-10-03,23.17,8
sports-isolation-zone,2022-10-10,2.15,79
sports-isolation-zone,2022-10-17,8.77,17
sports-isolation-zone,2022-10-24,17.16,11
sports-isolation-zone,2022-10-31,17.12,10
sports-isolation-zone,2022-11-07,1.65,101
sports-isolation-zone,2022-11-14,9.26,20
sports-isolation-zone,2022-11-21,3.76,44
sports-isolation-zone,2022-11-28,5.35,28
sports-isolation-zone,2022-12-05,8.62,20
sports-isolation-zone,2022-12-12,16.63,10
sports-isolation-zone,2022-12-19,42.6,4
sports-isolation-zone,2022-12-26,5.82,30
sports-isolation-zone,2023-01-02,5.37,30
sports-isolation-zone,2023-01-09,3.91,49
sports-isolation-zone,2023-01-16,3.4,40
sports-isolation-zone,2023-01-23,214.09,1
sports-isolation-zone,2023-01-30,4.55,29
sports-isolation-zone,2023-02-06,10.59,16
sports-isolation-zone,2023-02-13,1.97,82
sports-isolation-zone,2023-02-20,12.37,14
sports-isolation-zone,2023-02-27,2.03,83
sports-isolation-zone,2023-03-06,30.13,7
sports-isolation-zone,2023-03-13,2.01,56
sports-isolation-zone,2023-03-20,11.29,16
sports-isolation-zone,2023-03-27,54.53,3
sports-isolation-zone,2023-04-03,4.55,38
sports-isolation-zone,2023-04-10,3.81,40
sports-isolation-zone,2023-04-17,6.5,27
sports-isolation-zone,2023-04-24,2.64,66
sports-isolation-zone,2023-05-01,1.79,92
sports-isolation-zone,2023-05-08,14.8,13
sports-isolation-zone,2023-05-15,3.72,42
sports-isolation-zone,2023-05-22,8.16,19
sports-isolation-zone,2023-05-29,10.72,13
sports-isolation-zone,2023-06-05,34.93,5
sports-isolation-zone,2023-06-12,12.37,14
sports-isolation-zone,2023-06-19,220.31,1
sports-isolation-zone,2023-06-26,78.96,1
sports-isolation-zone,2023-07-03,13.15,17
sports-isolation-zone,2023-07-10,7.12,24
sports-isolation-zone,2023-07-17,5.35,24
sports-isolation-zone,2023-07-24,232.11,1
sports-isolation-zone,2023-07-31,14.81,10
sports-isolation-zone,2023-08-07,17.15,7
sports-isolation-zone,2023-08-14,32.5,6
sports-isolation-zone,2023-08-21,3.33,54
sports-isolation-zone,2023-08-28,5.79,30
sports-isolation-zone,2023-09-04,6.63,25
sports-isolation-zone,2023-09-11,6.61,24
sports-isolation-zone,2023-09-18,43.92,4
sports-isolation-zone,2023-09-25,5.88,29
sports-isolation-zone,2023-10-02,5.75,34
sports-isolation-zone,2023-10-09,53.68,4
sports-isolation-zone,2023-10-16,19.01,5
sports-isolation-zone,2023-10-23,5.76,25
sports-isolation-zone,2023-10-30,37.15,5
sports-isolation-zone,2023-11-06,7.58,23
sports-isolation-zone,2023-11-13,3.27,49
sports-isolation-zone,2023-11-20,106.59,2
sports-isolation-zone,2023-11-27,14.9,9
sports-isolation-zone,2023-12-04,7.36,9
sports-isolation-zone,2023-12-11,265.76,1
sports-isolation-zone,2023-12-18,5.79,24
sports-isolation-zone,2023-12-25,12.52,14
sports-isolation-zone,2024-01-01,7.76,24
sports-isolation-zone,2024-01-08,10.74,16
sports-isolation-zone,2024-01-15,4.93,34
sports-isolation-zone,2024-01-22,8.47,20
sports-isolation-zone,2024-01-29,10.5,16
sports-isolation-zone,2024-02-05,170.99,1
sports-isolation-zone,2024-02-12,5.5,29
sports-isolation-zone,2024-02-19,15.15,11
sports-isolation-zone,2024-02-26,29.88,5
sports-isolation-zone,2024-03-04,8.84,21
sports-isolation-zone,2024-03-11,139.58,1
sports-isolation-zone,2024-03-18,200.44,1
sports-isolation-zone,2024-03-25,289.95,1
sports-isolation-zone,2024-04-01,4.19,10
sports-isolation-zone,2024-04-08,27.47,6
sports-isolation-zone,2024-04-15,12.77,14
sports-isolation-zone,2024-04-22,36.5,5
sports-isolation-zone,2024-04-29,16.46,10
sports-isolation-zone,2024-05-06,9.14,17
sports-isolation-zone,2024-05-13,11.21,15
sports-isolation-zone,2024-05-20,42.96,5
sports-isolation-zone,2024-05-27,50.01,2
sports-isolation-zone,2024-06-03,22.66,8
sports-isolation-zone,2024-06-10,9.56,18
sports-isolation-zone,2024-06-17,18.11,11
sports-isolation-zone,2024-06-24,5.21,26
sports-isolation-zone,2024-07-01,10.54,16
sports-isolation-zone,2024-07-08,9.56,18
sports-isolation-zone,2024-07-15,4.52,4
sports-isolation-zone,2024-07-22,159.7,2
sports-isolation-zone,2024-07-29,4.59,35
sports-isolation-zone,2024-08-05,7.21,24
sports-isolation-zone,2024-08-12,13.63,9
sports-isolation-zone,2024-08-19,103.32,2
sports-isolation-zone,2024-08-26,29.97,6
sports-isolation-zone,2024-09-02,6.14,27
sports-isolation-zone,2024-09-09,9.88,15
sports-isolation-zone,2024-09-16,16.64,11
sports-isolation-zone,2024-09-23,20.7,8
sports-isolation-zone,2024-09-30,8.06,20
sports-isolation-zone,2024-10-07,12.56,16
sports-isolation-zone,2024-10-14,37.46,4
sports-isolation-zone,2024-10-21,10.32,17
sports-isolation-zone,2024-10-28,10.86,15
sports-isolation-zone,2024-11-04,23.43,7
sports-isolation-zone,2024-11-11,5.24,32
sports-isolation-zone,2024-11-18,11.92,14
sports-isolation-zone,2024-11-25,18.1,9
sports-isolation-zone,2024-12-02,23.59,7
sports-isolation-zone,2024-12-09,14.41,12
sports-isolation-zone,2024-12-16,15.21,11
sports-isolation-zone,2024-12-23,6.32,27
sports-isolation-zone,2024-12-30,19.48,10
sports-isolation-zone,2025-01-06,13.1,11
sports-isolation-zone,2025-01-13,10.39,16
sports-isolation-zone,2025-01-20,6.23,27
sports-isolation-zone,2025-01-27,8.54,20
sports-isolation-zone,2025-02-03,4.38,38
sports-isolation-zone,2025-02-10,4.33,37
sports-isolation-zone,2025-02-17,17.0,10
sports-isolation-zone,2025-02-24,29.24,6
sports-isolation-zone,2025-03-03,8.4,20
sports-isolation-zone,2025-03-10,14.9,11
sports-isolation-zone,2025-03-17,17.68,8
sports-isolation-zone,2025-03-24,86.43,2
sports-isolation-zone,2025-03-31,24.08,8
sports-isolation-zone,2025-04-07,15.11,11
sports-isolation-zone,2025-04-14,16.28,10
sports-isolation-zone,2025-04-21,17.31,10
sports-isolation-zone,2025-04-28,16.52,10
sports-isolation-zone,2025-05-05,50.47,3
sports-isolation-zone,2025-05-12,39.8,7
sports-isolation-zone,2025-05-19,30.78,3
sports-isolation-zone,2025-05-26,9.01,25
sports-isolation-zone,2025-06-02,10.59,5
sports-isolation-zone,2025-06-09,11.66,19
sports-isolation-zone,2025-06-16,3.34,48
sports-isolation-zone,2025-06-23,8.87,18
sports-isolation-zone,2025-06-30,28.95,6
sports-isolation-zone,2025-07-07,28.55,6
sports-isolation-zone,2025-07-14,38.94,1
sports-isolation-zone,2025-07-21,383.57,1
sports-isolation-zone,2025-08-04,109.91,2
sports-isolation-zone,2025-08-11,119.73,2
sports-isolation-zone,2025-08-18,7.6,19
sports-isolation-zone,2025-08-25,4.05,36
sports-isolation-zone,2025-09-01,2.28,73
sports-isolation-zone,2025-09-08,7.76,22
sports-isolation-zone,2025-09-15,12.69,13
sports-isolation-zone,2025-09-22,12.19,14
sports-isolation-zone,2025-09-29,4.66,36
sports-isolation-zone,2025-10-06,14.07,12
sports-isolation-zone,2025-10-13,41.33,4
sports-isolation-zone,2025-10-20,4.12,41
sports-isolation-zone,2025-10-27,4.83,35
sports-isolation-zone,2025-11-03,1.74,99
sports-isolation-zone,2025-11-10,8.39,19
sports-isolation-zone,2025-11-17,27.85,6
sports-isolation-zone,2025-11-24,33.57,5
sports-isolation-zone,2025-12-01,13.07,13
sports-isolation-zone,2025-12-08,2.71,58
sports-isolation-zone,2025-12-15,5.17,30
sports-isolation-zone,2025-12-22,296.05,1
sports-isolation-zone,2025-12-29,4.48,15
sports-isolation-zone,2026-01-05,9.61,18
sports-isolation-zone,2026-01-12,23.29,7
sports-isolation-zone,2026-01-19,6.78,24
sports-isolation-zone,2026-01-26,45.4,4
sports-isolation-zone,2026-02-02,14.8,11
sports-isolation-zone,2026-02-09,20.78,8
sports-isolation-zone,2026-02-16,2.79,60
sports-isolation-zone,2026-02-23,15.06,12
sports-isolation-zone,2026-03-02,4.83,32
sports-isolation-zone,2026-03-09,3.65,45
sports-isolation-zone,2026-03-16,4.06,42
sports-isolation-zone,2026-03-23,4.96,34
sports-isolation-zone,2026-03-30,6.16,27
sports-isolation-zone,2026-04-06,3.39,50
sports-isolation-zone,2026-04-13,5.99,27
sports-isolation-zone,2026-04-20,8.04,22
sports-isolation-zone,2026-04-27,10.25,16
sports-isolation-zone,2026-05-04,14.64,13
sports-isolation-zone,2026-05-11,9.41,13
sports-isolation-zone,2026-05-18,6.89,28
sports-isolation-zone,2026-05-25,2.38,68
sports-isolation-zone,2026-06-01,8.29,21
sports-isolation-zone,2026-06-08,1.84,89
sports-isolation-zone,2026-06-15,10.18,17
sports-isolation-zone,2026-06-22,1.14,145
sports-isolation-zone,2026-06-29,0.42,408
sports-isolation-zone,2026-07-06,0.19,867
sports-isolation-zone,2026-07-13,0.62,145
suggestions,2020-09-28,0.17,9
suggestions,2020-10-05,4.36,26
suggestions,2020-10-12,337.72,1
suggestions,2020-10-19,0.01,10
suggestions,2020-10-26,11.42,15
suggestions,2020-11-16,806.65,1
suggestions,2020-11-30,3.02,25
suggestions,2020-12-07,55.84,3
suggestions,2020-12-14,93.76,2
suggestions,2020-12-21,16.1,12
suggestions,2020-12-28,0.01,36
suggestions,2021-01-11,727.22,1
suggestions,2021-01-25,2.61,30
suggestions,2021-02-01,4.82,34
suggestions,2021-02-08,14.23,12
suggestions,2021-02-15,9.94,25
suggestions,2021-02-22,0.16,3
suggestions,2021-03-01,347.46,1
suggestions,2021-03-08,0.06,23
suggestions,2021-03-15,20.8,11
suggestions,2021-03-22,23.08,8
suggestions,2021-03-29,11.95,14
suggestions,2021-04-05,3.86,46
suggestions,2021-04-19,485.54,1
suggestions,2021-04-26,1.85,4
suggestions,2021-05-03,4.02,17
suggestions,2021-05-10,478.48,1
suggestions,2021-05-24,1.29,37
suggestions,2021-05-31,39.71,5
suggestions,2021-06-07,71.8,3
suggestions,2021-06-14,3.34,45
suggestions,2021-06-21,4.58,37
suggestions,2021-06-28,158.45,1
suggestions,2021-07-05,3.48,56
suggestions,2021-07-12,30.73,4
suggestions,2021-07-19,281.21,1
suggestions,2021-07-26,70.99,2
suggestions,2021-08-02,19.52,7
suggestions,2021-08-09,1.2,131
suggestions,2021-08-16,5.56,21
suggestions,2021-08-30,505.2,1
suggestions,2021-09-06,59.7,1
suggestions,2021-09-13,3.6,51
suggestions,2021-09-20,10.43,16
suggestions,2021-09-27,30.84,5
suggestions,2021-10-04,1.04,127
suggestions,2021-10-11,3.12,53
suggestions,2021-10-18,30.83,4
suggestions,2021-10-25,11.78,17
suggestions,2021-11-01,53.92,3
suggestions,2021-11-08,4.65,27
suggestions,2021-11-15,368.4,1
suggestions,2021-11-22,1.69,16
suggestions,2021-11-29,252.14,1
suggestions,2021-12-06,0.91,121
suggestions,2021-12-13,7.26,23
suggestions,2021-12-20,59.14,3
suggestions,2022-01-03,416.95,1
suggestions,2022-01-10,7.81,10
suggestions,2022-01-17,3.27,39
suggestions,2022-01-24,41.63,3
suggestions,2022-01-31,284.51,1
suggestions,2022-02-07,10.64,14
suggestions,2022-02-14,0.74,9
suggestions,2022-02-28,764.15,1
suggestions,2022-03-14,0.28,63
suggestions,2022-04-11,1108.38,1
suggestions,2022-05-02,1.17,3
suggestions,2022-05-09,67.04,4
suggestions,2022-05-16,10.17,16
suggestions,2022-05-23,42.64,4
suggestions,2022-05-30,4.96,5
suggestions,2022-06-13,934.41,1
suggestions,2022-07-11,37.25,6
suggestions,2022-07-18,2.19,21
suggestions,2022-08-08,1044.16,1
suggestions,2022-08-29,0.01,1
suggestions,2022-09-19,945.13,1
suggestions,2022-10-10,19.85,5
suggestions,2022-10-17,311.81,1
suggestions,2022-10-24,19.27,1
suggestions,2022-10-31,52.36,4
suggestions,2022-11-14,388.66,1
suggestions,2022-11-21,6.17,9
suggestions,2022-11-28,383.81,1
suggestions,2022-12-05,0.09,2
suggestions,2022-12-12,20.37,7
suggestions,2022-12-19,162.35,1
suggestions,2022-12-26,432.95,1
suggestions,2023-01-09,5.2,15
suggestions,2023-01-16,352.93,1
suggestions,2023-01-23,0.29,2
suggestions,2023-01-30,24.42,8
suggestions,2023-02-06,33.45,6
suggestions,2023-02-13,45.56,4
suggestions,2023-02-20,24.3,8
suggestions,2023-02-27,5.24,20
suggestions,2023-03-06,0.83,4
suggestions,2023-03-13,364.58,1
suggestions,2023-03-20,0.14,2
suggestions,2023-03-27,501.27,1
suggestions,2023-04-10,4.49,17
suggestions,2023-04-17,251.39,1
suggestions,2023-04-24,4.76,30
suggestions,2023-05-01,276.67,1
suggestions,2023-05-08,4.65,10
suggestions,2023-05-15,264.77,1
suggestions,2023-05-22,0.81,4
suggestions,2023-06-05,677.74,1
suggestions,2023-07-03,768.38,1
suggestions,2023-07-24,1.58,10
suggestions,2023-07-31,502.97,1
suggestions,2023-08-14,49.14,4
suggestions,2023-08-21,10.23,8
suggestions,2023-09-18,1103.55,1
suggestions,2023-10-09,9.1,2
suggestions,2023-10-16,104.69,2
suggestions,2023-10-30,693.32,1
suggestions,2023-11-13,1.65,2
suggestions,2023-11-27,382.34,1
suggestions,2023-12-04,0.27,1
suggestions,2023-12-18,835.45,1
suggestions,2024-01-08,2.66,61
suggestions,2024-01-15,7.27,6
suggestions,2024-01-29,718.21,1
suggestions,2024-02-12,7.82,1
suggestions,2024-03-11,1332.48,1
suggestions,2024-04-08,26.21,2
suggestions,2024-04-15,4.18,14
suggestions,2024-04-22,299.47,1
suggestions,2024-04-29,1.62,3
suggestions,2024-05-06,475.18,1
suggestions,2024-05-20,78.41,3
suggestions,2024-05-27,18.43,4
suggestions,2024-06-17,737.23,1
suggestions,2024-07-01,0.77,6
suggestions,2024-07-08,457.07,1
suggestions,2024-07-15,0.0,2
suggestions,2024-07-22,339.6,1
suggestions,2024-07-29,0.23,1
suggestions,2024-08-05,1.35,5
suggestions,2024-08-26,1311.75,1
suggestions,2024-09-30,64.8,3
suggestions,2024-10-07,8.94,10
suggestions,2024-10-14,269.07,1
suggestions,2024-10-21,80.12,3
suggestions,2024-11-04,239.96,1
suggestions,2024-11-11,85.18,3
suggestions,2024-11-18,56.05,2
suggestions,2024-11-25,25.09,1
suggestions,2024-12-02,395.05,1
suggestions,2024-12-16,338.14,1
suggestions,2024-12-23,21.39,2
suggestions,2024-12-30,241.8,1
suggestions,2025-01-06,3.14,33
suggestions,2025-01-13,3.65,19
suggestions,2025-01-20,52.95,5
suggestions,2025-01-27,38.4,3
suggestions,2025-02-03,33.06,7
suggestions,2025-02-10,8.43,10
suggestions,2025-02-17,1.38,139
suggestions,2025-02-24,35.04,4
suggestions,2025-03-31,1548.42,1
suggestions,2025-04-28,1.63,14
suggestions,2025-05-05,21.19,7
suggestions,2025-05-12,28.97,7
suggestions,2025-05-19,0.63,272
suggestions,2025-05-26,264.07,1
suggestions,2025-06-02,10.97,6
suggestions,2025-06-09,7.3,24
suggestions,2025-06-16,22.33,1
suggestions,2025-06-30,685.58,1
suggestions,2025-07-14,0.01,2
suggestions,2025-07-28,861.29,1
suggestions,2025-08-18,10.29,9
suggestions,2025-08-25,36.46,5
suggestions,2025-09-01,17.29,8
suggestions,2025-09-08,155.76,1
suggestions,2025-09-15,285.56,1
suggestions,2025-09-22,2.22,24
suggestions,2025-09-29,8.14,24
suggestions,2025-10-06,17.5,9
suggestions,2025-10-13,23.37,8
suggestions,2025-10-20,6.0,29
suggestions,2025-10-27,12.58,13
suggestions,2025-11-03,27.6,7
suggestions,2025-11-10,2.95,52
suggestions,2025-11-17,12.24,13
suggestions,2025-11-24,77.59,2
suggestions,2025-12-01,20.74,9
suggestions,2025-12-08,1.43,116
suggestions,2025-12-15,3.05,60
suggestions,2025-12-22,9.95,18
suggestions,2025-12-29,8.84,17
suggestions,2026-01-05,4.25,37
suggestions,2026-01-12,8.58,16
suggestions,2026-01-19,104.12,2
suggestions,2026-01-26,90.04,2
suggestions,2026-02-02,81.23,1
suggestions,2026-02-09,147.63,2
suggestions,2026-02-16,14.99,6
suggestions,2026-02-23,1.32,148
suggestions,2026-03-02,2.94,52
suggestions,2026-03-09,15.69,14
suggestions,2026-03-16,0.33,321
suggestions,2026-03-23,184.41,1
suggestions,2026-03-30,48.17,4
suggestions,2026-04-06,31.76,2
suggestions,2026-04-13,423.37,1
suggestions,2026-04-27,1.64,99
suggestions,2026-05-04,123.24,1
suggestions,2026-05-11,4.46,36
suggestions,2026-05-18,430.19,1
suggestions,2026-06-01,1.22,62
suggestions,2026-06-08,3.77,37
suggestions,2026-06-15,14.78,17
suggestions,2026-06-22,82.03,2
suggestions,2026-06-29,5.71,29
suggestions,2026-07-06,39.24,4
suggestions,2026-07-13,0.77,134
summeringo,2023-07-17,2.77,32
summeringo,2023-07-24,2.82,27
summeringo-proof,2023-07-17,0.27,208
summeringo-proof,2023-07-24,0.7,239
summeringo-proof,2023-07-31,4.08,5
text-for-vc,2021-10-04,0.52,53
text-for-vc,2021-10-11,1.09,153
text-for-vc,2021-10-18,1.01,166
text-for-vc,2021-10-25,1.09,154
text-for-vc,2021-11-01,0.91,207
text-for-vc,2021-11-08,0.48,308
text-for-vc,2021-11-15,0.45,380
text-for-vc,2021-11-22,0.24,698
text-for-vc,2021-11-29,0.4,423
text-for-vc,2021-12-06,0.2,848
text-for-vc,2021-12-13,0.55,303
text-for-vc,2021-12-20,0.38,443
text-for-vc,2021-12-27,0.46,360
text-for-vc,2022-01-03,0.43,388
text-for-vc,2022-01-10,0.55,307
text-for-vc,2022-01-17,0.69,243
text-for-vc,2022-01-24,1.76,96
text-for-vc,2022-01-31,0.8,208
text-for-vc,2022-02-07,1.0,167
text-for-vc,2022-02-14,1.48,113
text-for-vc,2022-02-21,3.17,53
text-for-vc,2022-02-28,4.08,42
text-for-vc,2022-03-07,5.88,29
text-for-vc,2022-03-14,0.53,311
text-for-vc,2022-03-21,102.82,3
text-for-vc,2022-04-04,15.64,12
text-for-vc,2022-04-11,11.31,13
text-for-vc,2022-04-18,24.78,7
text-for-vc,2022-04-25,16.31,7
text-for-vc,2022-05-02,357.98,1
text-for-vc,2022-05-09,9.49,3
text-for-vc,2022-05-16,265.28,1
text-for-vc,2022-05-23,1.73,55
text-for-vc,2022-05-30,5.83,28
text-for-vc,2022-06-06,47.94,4
text-for-vc,2022-06-13,2.02,73
text-for-vc,2022-06-20,218.45,1
text-for-vc,2022-06-27,14.78,7
text-for-vc,2022-07-04,29.77,7
text-for-vc,2022-07-11,17.86,16
text-for-vc,2022-07-18,0.93,6
text-for-vc,2022-07-25,48.17,4
text-for-vc,2022-08-01,36.13,4
text-for-vc,2022-08-08,26.81,6
text-for-vc,2022-08-15,87.38,3
text-for-vc,2022-08-22,0.84,60
text-for-vc,2022-08-29,6.63,29
text-for-vc,2022-09-05,14.18,14
text-for-vc,2022-09-12,4.0,48
text-for-vc,2022-09-19,16.93,8
text-for-vc,2022-09-26,4.53,34
text-for-vc,2022-10-03,4.9,43
text-for-vc,2022-10-10,1.66,87
text-for-vc,2022-10-17,6.47,26
text-for-vc,2022-10-24,1.96,85
text-for-vc,2022-10-31,1.43,118
text-for-vc,2022-11-07,2.21,75
text-for-vc,2022-11-14,3.27,52
text-for-vc,2022-11-21,2.73,52
text-for-vc,2022-11-28,6.69,25
text-for-vc,2022-12-05,19.48,10
text-for-vc,2022-12-12,4.89,34
text-for-vc,2022-12-19,17.49,11
text-for-vc,2022-12-26,10.86,12
text-for-vc,2023-01-02,23.34,8
text-for-vc,2023-01-09,13.4,12
text-for-vc,2023-01-16,190.74,1
text-for-vc,2023-01-23,4.79,32
text-for-vc,2023-01-30,4.78,33
text-for-vc,2023-02-06,7.58,20
text-for-vc,2023-02-13,93.63,2
text-for-vc,2023-02-20,2.99,57
text-for-vc,2023-02-27,23.76,6
text-for-vc,2023-03-06,7.06,25
text-for-vc,2023-03-13,13.25,14
text-for-vc,2023-03-20,4.06,41
text-for-vc,2023-03-27,8.84,19
text-for-vc,2023-04-03,10.98,13
text-for-vc,2023-04-10,84.52,2
text-for-vc,2023-04-17,37.58,5
text-for-vc,2023-04-24,4.71,37
text-for-vc,2023-05-01,7.81,21
text-for-vc,2023-05-08,8.48,17
text-for-vc,2023-05-15,8.36,23
text-for-vc,2023-05-22,3.87,43
text-for-vc,2023-05-29,4.57,37
text-for-vc,2023-06-05,2.45,59
text-for-vc,2023-06-12,162.07,1
text-for-vc,2023-06-19,271.95,1
text-for-vc,2023-06-26,8.7,8
text-for-vc,2023-07-03,83.79,2
text-for-vc,2023-07-10,10.04,19
text-for-vc,2023-07-24,479.82,1
text-for-vc,2023-07-31,1.12,2
text-for-vc,2023-08-07,359.61,1
text-for-vc,2023-08-14,0.38,3
text-for-vc,2023-08-21,5.78,25
text-for-vc,2023-08-28,19.16,10
text-for-vc,2023-09-04,5.15,28
text-for-vc,2023-09-11,164.88,1
text-for-vc,2023-09-18,163.32,1
text-for-vc,2023-09-25,9.12,22
text-for-vc,2023-10-02,7.22,23
text-for-vc,2023-10-09,3.22,53
text-for-vc,2023-10-16,0.55,306
text-for-vc,2023-10-23,1.58,109
text-for-vc,2023-10-30,4.97,33
text-for-vc,2023-11-06,3.12,54
text-for-vc,2023-11-13,1.38,119
text-for-vc,2023-11-20,4.59,37
text-for-vc,2023-11-27,1.35,125
text-for-vc,2023-12-04,4.2,40
